line,sample,mineral,confidence,source,wavelength
9,22,Sulfates,0.8919400641578005,SVM_ML,0.3750377358490566
9,23,Sulfates,0.8767738323485837,SVM_ML,0.3750377358490566
9,24,Sulfates,0.8748838520128799,SVM_ML,0.3750377358490566
9,25,Sulfates,0.8873852343268386,SVM_ML,0.3750377358490566
9,26,Sulfates,0.8879990613014475,SVM_ML,0.3750377358490566
9,27,Sulfates,0.8902017962469677,SVM_ML,0.3750377358490566
9,28,Sulfates,0.8920463933673415,SVM_ML,0.3750377358490566
9,29,Sulfates,0.89203990180492,SVM_ML,0.3750377358490566
9,30,Sulfates,0.8870559512071341,SVM_ML,0.3750377358490566
9,31,Sulfates,0.8888106283903647,SVM_ML,0.3750377358490566
9,32,Sulfates,0.8903775115104247,SVM_ML,0.3750377358490566
9,33,Sulfates,0.8911307148156363,SVM_ML,0.3750377358490566
9,34,Sulfates,0.8919958542335378,SVM_ML,0.3750377358490566
9,35,Sulfates,0.8888888642839667,SVM_ML,0.3750377358490566
9,36,Sulfates,0.8873451890170918,SVM_ML,0.3750377358490566
9,37,Sulfates,0.877104748571847,SVM_ML,0.3750377358490566
9,38,Sulfates,0.8917501850138703,SVM_ML,0.3750377358490566
9,39,Sulfates,0.8915738138546472,SVM_ML,0.3750377358490566
9,40,Sulfates,0.8920288608677598,SVM_ML,0.3750377358490566
9,41,Sulfates,0.8869012054098079,SVM_ML,0.3750377358490566
9,42,Sulfates,0.8901558059205789,SVM_ML,0.3750377358490566
9,43,Sulfates,0.8869058984999493,SVM_ML,0.3750377358490566
9,44,Sulfates,0.8843402017715283,SVM_ML,0.3750377358490566
9,45,Sulfates,0.7844978676893429,SVM_ML,0.3750377358490566
9,46,Sulfates,0.8634880131954416,SVM_ML,0.3750377358490566
9,47,Sulfates,0.8812416430042458,SVM_ML,0.3750377358490566
9,48,Sulfates,0.8764949021176269,SVM_ML,0.3750377358490566
9,49,Sulfates,0.8919323316728395,SVM_ML,0.3750377358490566
9,50,Sulfates,0.8397580008360075,SVM_ML,0.3750377358490566
9,51,Sulfates,0.8823085394728489,SVM_ML,0.3750377358490566
9,52,Sulfates,0.8879843805400072,SVM_ML,0.3750377358490566
9,53,Sulfates,0.8723081824128697,SVM_ML,0.3750377358490566
9,54,Sulfates,0.8729961181393637,SVM_ML,0.3750377358490566
9,55,Sulfates,0.8748160247084781,SVM_ML,0.3750377358490566
9,56,Sulfates,0.8919824266020758,SVM_ML,0.3750377358490566
9,57,Sulfates,0.8857013429516438,SVM_ML,0.3750377358490566
9,58,Sulfates,0.8919462293333883,SVM_ML,0.3750377358490566
9,59,Sulfates,0.8856633151623219,SVM_ML,0.3750377358490566
9,60,Sulfates,0.823973304275568,SVM_ML,0.3750377358490566
