line,sample,idx,wavelength,depth,width,area,stability,asymmetry,curvature,confidence
0,56,2,0.3750377358490566,0.22368872,0.019556603773584924,0.002187295849030875,1.0,0.91513115,0.0022421359943605107,1.0
0,56,11,0.4337075471698113,0.07745963,0.2151226415094339,0.008331660468342167,1.0,-0.9999887,0.00022976310220715644,0.77459633
0,56,31,0.5640849056603774,0.059372187,0.22164150943396227,0.006579670534943635,1.0,-0.053086348,4.488928339214166e-06,0.59372187
0,56,51,0.6944622641509434,0.050240576,0.1760094339622642,0.004421407695367653,1.0,-0.99998355,0.00017913108356710906,0.50240576
0,57,2,0.3750377358490566,0.27985322,0.019556603773584924,0.0027364893156402543,1.0,0.8948124,0.003069390644838743,1.0
0,58,2,0.3750377358490566,0.19580626,0.019556603773584924,0.0019146527692956762,1.0,0.90058696,0.00203861213295492,1.0
0,59,2,0.3750377358490566,0.2854423,0.019556603773584924,0.002791140909183703,1.0,0.90500987,0.0030424951893942933,1.0
0,60,2,0.3750377358490566,0.17578757,0.019556603773584924,0.001718903908752047,1.0,0.91666806,0.0017090619427698615,1.0
0,60,11,0.4337075471698113,0.042693377,0.22164150943396227,0.004731312209705137,1.0,-0.99997914,0.00015208920576560548,0.42693377
0,60,19,0.4858584905660377,0.037175,0.22164150943396227,0.004119761524897701,1.0,-0.33054337,1.319831336067513e-05,0.37175
0,60,27,0.5380094339622641,0.03588468,0.22164150943396227,0.003976767139052445,1.0,-0.88836026,-1.5440978650021415e-05,0.35884678
0,60,32,0.5706037735849057,0.035433114,0.22164150943396227,0.00392672438835198,1.0,-0.65184295,2.067729502151937e-05,0.35433114
0,60,51,0.6944622641509434,0.03070718,0.18252830188679248,0.002802464756200899,1.0,-0.9999723,0.0001023177632793964,0.3070718
0,60,53,0.7075,0.02775842,0.21512264150943394,0.002985732264957338,1.0,-0.9999698,0.000280845263300263,0.2775842
0,61,2,0.3750377358490566,0.13483727,0.019556603773584924,0.0013184795295292488,1.0,0.9435581,0.001112697727549276,1.0
0,61,11,0.4337075471698113,0.052420437,0.2151226415094339,0.005638411474396596,1.0,-0.9999834,0.0001598115780338589,0.5242044
0,61,18,0.4793396226415094,0.044706345,0.22164150943396227,0.0049543908497072615,1.0,0.6776312,-3.443598883945409e-05,0.44706345
0,61,22,0.5054150943396226,0.044440687,0.22164150943396227,0.004924950440537255,1.0,-0.81622434,1.2936002563530064e-05,0.44440687
0,61,29,0.5510471698113207,0.042015612,0.22164150943396227,0.004656201845632409,1.0,-0.031027192,-1.6020336906730215e-05,0.42015612
0,61,34,0.5836415094339622,0.0404613,0.22164150943396227,0.0044839520027052686,1.0,-0.21353486,1.2956161475063954e-05,0.40461302
0,61,51,0.6944622641509434,0.03498465,0.18252830188679248,0.0031928442165536706,1.0,-0.9999757,0.0001264582655038741,0.34984648
0,61,53,0.7075,0.032023847,0.2020849056603774,0.003235768060358066,1.0,-0.9999742,0.0003087437211540318,0.32023847
1,3,2,0.3750377358490566,0.21131665,0.019556603773584924,0.002066317949936077,1.0,0.90180856,0.0022069411907621648,1.0
1,3,11,0.4337075471698113,0.08028704,0.22164150943396227,0.00889747028699461,1.0,-0.9999888,0.0002495504137687658,0.8028704
1,3,51,0.6944622641509434,0.051033735,0.16297169811320755,0.004158527249435209,1.0,-0.9999836,0.0001871286599953047,0.51033735
1,4,2,0.3750377358490566,0.20291877,0.019556603773584924,0.001984200971306497,1.0,0.90649694,0.0020781434704920665,1.0
1,4,11,0.4337075471698113,0.09264755,0.2151226415094339,0.009965293110541574,1.0,-0.99999034,0.00029526029465525786,0.9264755
1,4,51,0.6944622641509434,0.056491494,0.18904716981132075,0.005339778546454771,1.0,-0.9999846,0.00019595807842201805,0.56491494
1,5,2,0.3750377358490566,0.15388608,0.019556603773584924,0.0015047445443441298,1.0,0.9297001,0.0013921614994556835,1.0
1,5,11,0.4337075471698113,0.15871018,0.2151226415094339,0.017071076762282617,1.0,-0.9999944,0.00047765687383253635,1.0
1,5,51,0.6944622641509434,0.096922755,0.16949056603773593,0.008213746323900407,1.0,-0.9999912,0.00033641370982576444,0.96922755
1,6,2,0.3750377358490566,0.21929532,0.019556603773584924,0.00214433586962943,1.0,0.9037785,0.0022836022981079416,1.0
1,6,11,0.4337075471698113,0.13014609,0.2151226415094339,0.013998684924447306,1.0,-0.9999931,0.0004162910675056808,1.0
1,6,51,0.6944622641509434,0.08103436,0.16297169811320755,0.00660315381609044,1.0,-0.9999897,0.0002801938945862719,0.8103436
1,7,2,0.3750377358490566,0.22414464,0.019556603773584924,0.0021917539326087505,1.0,0.89916486,0.002373935267379902,1.0
1,7,11,0.4337075471698113,0.09000695,0.2151226415094339,0.0096812661520715,1.0,-0.9999902,0.0002937372817954673,0.9000695
1,7,51,0.6944622641509434,0.055407763,0.1760094339622642,0.004876144459787406,1.0,-0.99998474,0.00018643734071735783,0.5540776
1,8,2,0.3750377358490566,0.31034112,0.019556603773584924,0.0030346091569594647,1.0,0.8936251,0.003450419740122859,1.0
1,8,11,0.4337075471698113,0.053296685,0.2151226415094339,0.005732661853983715,1.0,-0.9999835,0.00016289837653184666,0.53296685
