line,sample,Olivine,Low-Ca Pyroxene,High-Ca Pyroxene,Nontronite,Montmorillonite,Kaolinite,Gypsum,Kieserite,Carbonates,Hematite,Magnetite,Ilmenite,Hydrated silica,Sulfates
0,13,0.009703876276297157,0.009548616414341266,0.014317299822264616,0.11424836379826225,0.5315532884134556,0.011596567383441078,0.014035193160052422,0.012989969822444046,0.09743057376409676,0.006097239497829098,0.12889156870784363,0.12889156870784363,0.011919824318797637,0.7423666248784521
0,14,0.008717061017189059,0.008577589979878366,0.012861332172682474,0.10263011707765603,0.5652646414696456,0.012909357281858585,0.012607913753296193,0.011668982201502033,0.09615098057652638,0.005477193569420967,0.143482744164855,0.143482744164855,0.012935429443061466,0.826406269873258
0,15,0.007660569986827883,0.007538002571004222,0.011302563448666321,0.0901915442692687,0.49675565405801675,0.014689723520854184,0.011079858854327504,0.01025472400082851,0.08449766665119965,0.004813368242715713,0.1632708581671326,0.1632708581671326,0.01136768027238156,0.790431875282836
0,16,0.00915299347752464,0.009006547617814458,0.013504515943700585,0.10776255785717673,0.563545397217747,0.012294519317093248,0.013238424294788956,0.012252537612056361,0.10095940550824953,0.005751103143272028,0.13664904698883537,0.13664904698883537,0.012637231820260393,0.7870467620415067
0,17,0.009516842577816379,0.009364575213433663,0.01404134643397202,0.11204632685774998,0.5419998600214943,0.01182447373680058,0.013764677130079058,0.01273959955494796,0.09934536855104437,0.005979720557837299,0.13142466375499837,0.13142466375499837,0.012154083613238692,0.7569562930740112
0,18,0.008301972289351246,0.008169142579356418,0.012248901675829095,0.09774307950253679,0.538347888167511,0.013554809772491896,0.012007550526490175,0.011113328986773766,0.09157246631246785,0.0052163807442762045,0.15065671050276505,0.15065671050276505,0.012319470584798535,0.8566129591533594
0,19,0.00847882638132485,0.008343167045196678,0.012509835862074376,0.0998252670803366,0.54981613012369,0.013272079183802282,0.012263343291290602,0.011350072454260505,0.09352320341625799,0.005327503529051196,0.14751426430356201,0.14751426430356201,0.012581908076509345,0.8496262991467423
0,20,0.009372299263531088,0.009222344560025703,0.013828084237608153,0.11034454947674523,0.5503587967036069,0.012006835457818917,0.013555617030977882,0.012546108496618193,0.10087751220389768,0.005888899613720347,0.13345154701425307,0.13345154701425307,0.01234152870842402,0.7686303730722632
0,21,0.007967958419219181,0.00784047285685067,0.011756090701398521,0.09381057489695713,0.5166884974423817,0.014123022385159827,0.011524449850846661,0.010666205593012927,0.08788822444745964,0.005006509708846103,0.15697218408945154,0.15697218408945154,0.011823820406191609,0.8221487860966634
0,22,0.01213016967667618,0.01193608966000258,0.017897103302947887,0.14281427325497265,0.7865903427464342,0.0210924721850815,0.017544460546370978,0.016237896440006526,0.1337982729124177,0.007621753159472575,0.23443504771452522,0.23443504771452522,0.018000212878583915,1.2516134937113734
0,23,0.008214244503721815,0.008082818418783473,0.012119466285904762,0.09671021843934605,0.5326591112743628,0.013699574570451123,0.011880665518710318,0.010995893308961198,0.09060481074650993,0.005161258718359258,0.15226571783102683,0.15226571783102683,0.012189289486035095,0.8475610428822834
0,24,0.007687800807493833,0.007564797704596563,0.011342740364857341,0.09051214570908386,0.4985214579281869,0.014637691315956413,0.011119244128528391,0.010291176190512246,0.08479802821844944,0.0048304781924507776,0.16269253940341138,0.16269253940341138,0.011408088657582314,0.7932416020631524
0,25,0.008439349074820133,0.008304321366814962,0.012451590227308382,0.09936048192161155,0.5472561932982422,0.013334162874528762,0.012206245322761697,0.011297226662994559,0.09308776058484221,0.005302698741187566,0.14820430162446216,0.14820430162446216,0.01252332687444056,0.8536006527999122
0,26,0.007898312047715034,0.00777194081179892,0.01165333300396236,0.09299059494644286,0.5121722239942181,0.014247557508342603,0.011423716880935955,0.010572974368879183,0.08712001060789654,0.004962748783302078,0.15835634604492582,0.15835634604492582,0.011720470696607078,0.8149625438027709
0,27,0.013025431439470006,0.01281702743372769,0.01921799102991089,0.15335461699577013,0.8446442921646198,0.019642747934652836,0.018839321631967495,0.017436327144475208,0.14367319476917137,0.008184273252019092,0.21832189744745814,0.21832189744745814,0.019328710561788687,1.2574514514017707
0,28,0.009369594808235309,0.009219683375413089,0.013824094028312086,0.11031270863462074,0.5505176531742216,0.012010301130604575,0.013551705444371847,0.012542488212138245,0.10090662965536588,0.005887200322511347,0.13349006668884308,0.13349006668884308,0.012345090987621425,0.7688522318106079
0,29,0.011019983991452766,0.010843666698800516,0.016259112374255317,0.12974352766448724,0.7145994834321435,0.023217390034691154,0.01593874442922552,0.014751760576590053,0.12155269587151324,0.0069241898541362425,0.25805272577006505,0.25805272577006505,0.016352785084791193,1.1370624675354908
0,30,0.00849744977320241,0.00836149246694666,0.012537313199751264,0.10004452915559432,0.5510237785400381,0.013242991500053983,0.012290279218218627,0.011375002419523146,0.09372862326902229,0.005339205170468124,0.1471909654286079,0.1471909654286079,0.012609543717827874,0.8477642200593916
0,31,0.008096331370006178,0.007966791868979492,0.011945494808907157,0.09532197087581908,0.5250129418689979,0.01389909206724691,0.011710121958520005,0.010838050401135061,0.08930420456659989,0.005087170323605099,0.15448328120959975,0.15448328120959975,0.012014315716942376,0.8353945461903163
0,32,0.013345137830353784,0.013131618593470675,0.019689692453450043,0.1571186728240106,0.8653759032044096,0.019172171150129556,0.01930172869722629,0.017864298014195288,0.14719962218770635,0.008385154464712052,0.21309161007454938,0.21309161007454938,0.01970659975173212,1.227326976829103
0,33,0.011688375852314619,0.011501364438561163,0.01724527155417965,0.13761282384111576,0.7579418765674315,0.02188971930218561,0.016905472426027898,0.015646494789491185,0.1289251959268082,0.007344160713001054,0.24329615533142956,0.24329615533142956,0.01734462576818738,1.2060283842901502
0,34,0.007755119545554596,0.007631039357822274,0.011442063823754555,0.09130472132087235,0.5028867941646858,0.01451062803837251,0.011216610527797273,0.01038129155791757,0.08554056778114759,0.00487277659537361,0.16128027794435792,0.16128027794435792,0.011507984343142378,0.8001876748042849
